Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Spiegel Skillen & Associates Limited,www.ssa.bc.ca,,$1 - 10M,25 - 100,Other : Other,,,203-3320 Richter St,,Kelowna,Canada,BC,V1W 4V5,250.762.6628,,Spiegel Skillen & Associates Limited is a Kelowna; BC-based company in the Other sector.,,,,
Benson Salloum Watts,www.bensonsalloumwatts.com,,$10 - 50M,25 - 100,Consumer Services : Consumer Services Other,,,270 Highway 33 W,,Kelowna,Canada,BC,V1X 1X7,250.491.0206,,Benson Salloum Watts LLP is a Kelowna; BC-based company in the Consumer Services sector.,,,,
Orchard City Movers,www.orchardgreens.com,,$1 - 10M,0 - 25,Travel; Recreation and Leisure : Participatory Sports and Recreation,,,751 McKenzie Rd,,Kelowna,Canada,BC,V1X 2B2,250.765.4991,,Orchard City Movers Ltd is a Kelowna; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Sol-Air Systems,www.solair.ca,,$1 - 10M,25 - 100,Other : Other,,,1671A Cary Rd,,Kelowna,Canada,BC,V1X 2C1,250.763.7034,,Sol-Air Systems Inc. is a Kelowna; BC-based company in the Other sector.,,,,
Source Graphics & Print Co,www.sourcegraphics.net,,$1 - 10M,25 - 100,Computers and Electronics : Audio; Video and Photography,,,1-1050 Leathead Rd,,Kelowna,Canada,BC,V1X 2K1,250.765.6445,,Source Graphics & Print Co is a Kelowna; BC-based company in the Computers & Electronics sector.,,,,
Kelowna Toyota,www.kelowna.toyota.ca,,$1 - 10M,25 - 100,Retail : Automobile Dealers,,,1200 Leathead Rd,,Kelowna,Canada,BC,V1X 2K4,250.491.2475,,Kelowna Toyota Ltd is a Kelowna; BC-based company in the Retail sector.,,,,
INNOVATIVE MAGNETIC TECHNOLOGIES,www.imt-inc.com,,$1 - 10M,0 - 25,Manufacturing : Tools; Hardware and Light Machinery,,,1005 Belgo Rd,,Kelowna,Canada,BC,V1X 3A9,250.765.9181,,INNOVATIVE MAGNETIC TECHNOLOGIES is a Kelowna; BC-based company in the Manufacturing sector.,,,,
SkyTrak Systems,www.skytrac.ca,,$1 - 10M,25 - 100,Computers and Electronics : Instruments and Controls,,,200-170 Rutland Rd N,,Kelowna,Canada,BC,V1X 3B2,250.765.2393,,SkyTrak Systems is a Kelowna; BC-based company in the Computers & Electronics sector.,,,,
Don Folk Chevrolet,www.donfolkchev.com,,$10 - 50M,25 - 100,Retail : Automobile Dealers,,,2350 Highway 97 N,,Kelowna,Canada,BC,V1X 4H8,250.860.6000,,Don Folk Chevrolet is a Kelowna; BC-based company in the Retail sector.,,,,
Tru Northwest RV; Auto & Marine,www.trunorth.ca,,$10 - 50M,25 - 100,Retail : Retail Other,,,2320 Highway 97 N,,Kelowna,Canada,BC,V1X 4H8,250.763.8669,,Tru Northwest RV; Auto & Marine Ltd. is a Kelowna; BC-based company in the Retail sector.,,,,
Best Western Inn Kelowna,www.discoverkelowna.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Hotels; Motels and Lodging,,,2402 Highway 97 N,,Kelowna,Canada,BC,V1X 4J1,250.860.1212,,Best Western Inn Kelowna is a Kelowna; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Big White Ski Resort,www.bigwhite.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Travel; Recreation and Leisure Other,,,Station R PO Box 2039 RPO Banks Centre,,Kelowna,Canada,BC,V1X 4K5,800.663.2772,,Big White Ski Resort is a Kelowna; BC-based company in the Travel; Recreation and Leisure sector.,,,,
WRI Supply,www.wrisupply.com,,$1 - 10M,25 - 100,Manufacturing : Paper and Paper Products,,,3554 Highway 97 N,,Kelowna,Canada,BC,V1X 5C2,800.663.2377,,WRI Supply is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Western System Controls,www.wsc.ca,,$1 - 10M,25 - 100,Other : Other,,,103-3677 Highway 97 N,,Kelowna,Canada,BC,V1X 5C3,250.491.5000,,Western System Controls Ltd. is a Kelowna; BC-based company in the Other sector.,,,,
Pacific Safety Products,www.pacsafety.com,,$1 - 10M,0 - 25,Manufacturing : Manufacturing Other,,,2821 Fenwick Rd,,Kelowna,Canada,BC,V1X 5E4,250.491.0911,,Pacific Safety Products; Inc. is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Advance Precast,www.advanceprecast.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,889 Stremel Rd,,Kelowna,Canada,BC,V1X 5E6,250.765.1431,,Advance Precast Ltd is a Kelowna; BC-based company in the Manufacturing sector.,,,,
xDeli.ca,www.xdeli.ca,,$1 - 10M,25 - 100,Other : Other,,,605 Milex Crt,,Kelowna,Canada,BC,V1X 5T6,250.765.4747,,xDeli.ca is a Kelowna; BC-based company in the Other sector.,,,,
Central Okanagan School District,www.sd23.bc.ca,,$10 - 50M,100 - 250,Education : Elementary and Secondary Schools,,,1940 Underhill St,,Kelowna,Canada,BC,V1X 5X7,250.860.8888,,Central Okanagan School District is a Kelowna; BC-based company in the Education sector.,,,,
Interior Floor Connection,www.floorconnection.ca,,$1 - 10M,25 - 100,Other : Other,,,1805 Baron Rd,,Kelowna,Canada,BC,V1X 6C3,250.717.1198,,Interior Floor Connection is a Kelowna; BC-based company in the Other sector.,,,,
Element Four,www.elementfour.com,,$1 - 10M,0 - 25,Manufacturing : Manufacturing Other,,,1415 Hunter Crt,,Kelowna,Canada,BC,V1X 6E6,250.717.3733,,Element Four is a Kelowna; BC-based company in the Manufacturing sector.,,,,
YourTechOnline.com Inc,www.yourtechonline.com,,$1 - 10M,25 - 100,Computers and Electronics : Computers; Parts and Repair,,,4-1414 Hunter Crt,,Kelowna,Canada,BC,V1X 6E6,877.717.7111,,YourTechOnline.com Inc is a Kelowna; BC-based company in the Computers & Electronics sector.,,,,
Omega Global Communications,www.omegawireless.com,,$1 - 10M,25 - 100,Other : Other,,,3350 Marion Rd,,Kelowna,Canada,BC,V1X 6L6,250.862.1169,,Omega Global Communications Inc. is a Kelowna; BC-based company in the Other sector.,,,,
Kelowna Springs Golf Course,www.kelownasprings.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Participatory Sports and Recreation,,,480 Penno Rd,,Kelowna,Canada,BC,V1X 6S3,250.765.0557,,Kelowna Springs Golf Course is a Kelowna; BC-based company in the Travel; Recreation and Leisure sector.,,,,
OilfieldCanada.com,www.oilfieldcanada.com,,$10 - 50M,25 - 100,Energy and Utilities : Energy and Utilities Other,,,107-2303 Leckie Rd,,Kelowna,Canada,BC,V1X 6Y5,250.860.4792,,OilfieldCanada.com is a Kelowna; BC-based company in the Energy & Utilities sector.,,,,
Zoubs,www.zoubs.com,,$1 - 10M,25 - 100,Other : Other,,,3481 Old Vernon Rd,,Kelowna,Canada,BC,V1X 6Z7,250.808.1432,,Zoubs is a Kelowna; BC-based company in the Other sector.,,,,
The Original McLeary's Furniture,www.mclearysfurniture.com,,$1 - 10M,25 - 100,Other : Other,,,3-1725 Baron Rd,,Kelowna,Canada,BC,V1X 7H1,250.862.2337,,The Original McLeary's Furniture is a Kelowna; BC-based company in the Other sector.,,,,
Green Screen Mining,www.greenscreenmining.com,,$1 - 10M,0 - 25,Business Services : Advertising; Marketing and PR,,,101-950 Alsgard St,,Kelowna,Canada,BC,V1X 7J2,250.765.6864,,Green Screen Mining Ltd. is a Kelowna; BC-based company in the Business Services sector.,,,,
Business Examiner: Thompson Okanagan Edition,www.businessexaminer.net,,$1 - 10M,25 - 100,Media and Entertainment : Media and Entertainment Other,,,2495 Enterprise Way,,Kelowna,Canada,BC,V1X 7K2,250.763.8509,,Business Examiner: Thompson Okanagan Edition is a Kelowna; BC-based company in the Media & Entertainment sector.,,,,
Signal Link,www.signalink.com,,$10 - 50M,100 - 250,Manufacturing : Manufacturing Other,,,2550 Acland Rd,,Kelowna,Canada,BC,V1X 7L4,250.491.3883,,Signal Link is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Norelco Cabinets,www.norelcocabinets.ca,,$1 - 10M,25 - 100,Other : Other,,,205 Adams Rd,,Kelowna,Canada,BC,V1X 7R1,250.765.2121,,Norelco Cabinets Ltd. is a Kelowna; BC-based company in the Other sector.,,,,
Heartwood Manufacturing,www.heartwood.ca,,$10 - 50M,25 - 100,Manufacturing : Furniture Manufacturing,,,251 Adams Rd,,Kelowna,Canada,BC,V1X 7R1,250.765.4145,,Heartwood Manufacturing Ltd is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Falcon Ladder & Scaffolding,www.falconladder.com,,$10 - 50M,100 - 250,Manufacturing : Tools; Hardware and Light Machinery,,,222 Adams Rd,,Kelowna,Canada,BC,V1X 7R2,250.765.2323,,Falcon Ladder & Scaffolding is a Kelowna; BC-based company in the Manufacturing sector.,,,,
UNICAST INC,www.unicast.ca,,$1 - 10M,0 - 25,Agriculture and Mining : Agriculture and Mining Other,,,3535 Alcan Rd,,Kelowna,Canada,BC,V1X 7R3,250.807.7999,,UNICAST INC is a Kelowna; BC-based company in the Agriculture & Mining sector.,,,,
Bounty Cellars,www.bountycellars.com,,$1 - 10M,0 - 25,Manufacturing : Alcoholic Beverages,,,7-364 Lougheed Rd,,Kelowna,Canada,BC,V1X 7R8,250.765.9200,,Bounty Cellars is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Celltech Labs,www.celltechlabs.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,21-364 Lougheed Rd,,Kelowna,Canada,BC,V1X 7R8,250.448.7047,,Celltech Labs Inc. is a Kelowna; BC-based company in the Business Services sector.,,,,
Okanagan Precision Machine,www.opmachine.com,,$1 - 10M,25 - 100,Other : Other,,,14-364 Lougheed Rd,,Kelowna,Canada,BC,V1X 7R8,250.765.1611,,Okanagan Precision Machine Ltd. is a Kelowna; BC-based company in the Other sector.,,,,
Spider Manufacturing,www.spidermfg.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,364 Lougheed Rd,,Kelowna,Canada,BC,V1X 7R8,250.765.2616,,Spider Manufacturing Inc. is a Kelowna; BC-based company in the Business Services sector.,,,,
Reidco Metal Industries,www.reidcometal.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,4290 Highway 97 N,,Kelowna,Canada,BC,V1X 7S3,250.765.2941,,Reidco Metal Industries Ltd. is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Kelowna Industrial Plastics,www.kipltd.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,3015 Sexsmith Rd,,Kelowna,Canada,BC,V1X 7S7,250.765.4243,,Kelowna Industrial Plastics is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Always On Ups Systems Inc,www.alwayson.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,150 Campion St Bldg 1,,Kelowna,Canada,BC,V1X 7S8,250.491.9777,,Always On Ups Systems Inc is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Expiry Corporation,www.expiry.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,151 Commercial Dr,,Kelowna,Canada,BC,V1X 7W2,888.764.3622,,Expiry Corporation is a Kelowna; BC-based company in the Business Services sector.,,,,
OK Collision Repair Training,www.collisionrepairtraining.com,,$1 - 10M,25 - 100,Other : Other,,,5263 Silverado Pl,,Kelowna,Canada,BC,V1X 7X8,250.212.0101,,OK Collision Repair Training is a Kelowna; BC-based company in the Other sector.,,,,
Interior Health,www.interiorhealth.ca,,$10 - 50M,100 - 250,Healthcare; Pharmaceuticals; and Biotech : Hospitals,,,2355 Acland Rd,,Kelowna,Canada,BC,V1X 7X9,250.491.6718,,Interior Health is a Kelowna; BC-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
cantex,www.cantex.ca,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,2600B Enterprise Way,,Kelowna,Canada,BC,V1X 7Y5,250.860.8582,,cantex is a Kelowna; BC-based company in the Business Services sector.,,,,
Kondolas Real Furniture Discounters,www.kondolasfurniture.com,,$1 - 10M,25 - 100,Retail : Office Supplies Stores,,,1641 Commerce Ave,,Kelowna,Canada,BC,V1X 8A9,250.860.6833,,Kondolas Real Furniture Discounters is a Kelowna; BC-based company in the Retail sector.,,,,
Gilmore Hr Strategies,www.gilmorehr.com,,$10 - 50M,25 - 100,Agriculture and Mining : Fishing; Hunting and Trapping,,,Ste 230 1855 Kirschner Rd,,Kelowna,Canada,BC,V1Y,250.864.1153,,Gilmore Hr Strategies is a Kelowna; BC-based company in the Agriculture & Mining sector.,,,,
Kelowna Yacht Club,www.kelownayachtclub.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Travel; Recreation and Leisure Other,,,1414 Water St,,Kelowna,Canada,BC,V1Y 1J1,250.762.3310,,Kelowna Yacht Club is a Kelowna; BC-based company in the Travel; Recreation and Leisure sector.,,,,
B C Fruit Growers' Association,www.bcfga.com,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,1473 Water St,,Kelowna,Canada,BC,V1Y 1J6,250.762.5226,,B C Fruit Growers' Association is a Kelowna; BC-based company in the Consumer Services sector.,,,,
B.C. Tree Fruits Limited,www.bctree.com,,$250 - 500M,100 - 250,Manufacturing : Food and Dairy Product Manufacturing and Packaging,,,1473 Water St,,Kelowna,Canada,BC,V1Y 1J6,250.470.4200,,B.C. Tree Fruits Limited is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Dorado Marketing Inc,www.cjex.net,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,1545 Pandosy St,,Kelowna,Canada,BC,V1Y 1P5,250.763.2099,,Dorado Marketing Inc is a Kelowna; BC-based company in the Business Services sector.,,,,
SW Audio Visual,www.sw-online.com,,$1 - 10M,25 - 100,Computers and Electronics : Audio; Video and Photography,,,1250 Ellis St,,Kelowna,Canada,BC,V1Y 1Z4,250.868.3333,,SW Audio Visual is a Kelowna; BC-based company in the Computers & Electronics sector.,,,,
Monashee Manufacturing Corp,www.monashee.com,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,1247 Ellis St,,Kelowna,Canada,BC,V1Y 1Z6,250.762.2646,,Monashee Manufacturing Corp is a Kelowna; BC-based company in the Consumer Services sector.,,,,
Wine British Columbia,www.winebc.com,,$1 - 10M,0 - 25,Retail : Beer; Wine; and Liquor Stores,,,1304 Ellis St,,Kelowna,Canada,BC,V1Y 1Z8,250.868.0441,,Wine British Columbia is a Kelowna; BC-based company in the Retail sector.,,,,
Vineyard Networks,www.vineyardnetworks.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,1353 Ellis St,,Kelowna,Canada,BC,V1Y 1Z9,250.448.1925,,Vineyard Networks is a Kelowna; BC-based company in the Business Services sector.,,,,
Maclean Group Marketing Inc,www.macleangroup.com,,$1 - 10M,0 - 25,Business Services : Advertising; Marketing and PR,,,1441 Ellis St Ste 303,,Kelowna,Canada,BC,V1Y 2A3,250.762.8777,,Maclean Group Marketing Inc is a Kelowna; BC-based company in the Business Services sector.,,,,
Waterplay Manufacturing Corp,www.waterplay.com,,$10 - 50M,25 - 100,Travel; Recreation and Leisure : Amusement Parks and Attractions,,,1451 Ellis St,,Kelowna,Canada,BC,V1Y 2A3,250.712.3393,,Waterplay Manufacturing Corp is a Kelowna; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Doak Shirreff,www.doakshirreff.com,,$1 - 10M,0 - 25,Business Services : Legal Services,,,537 Leon Ave,,Kelowna,Canada,BC,V1Y 2A9,250.763.4323,,Doak Shirreff is a Kelowna; BC-based company in the Business Services sector.,,,,
Financial Concept Group - Joseph Lavigne,www.lavigne.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,1302 St. Paul St,,Kelowna,Canada,BC,V1Y 2E1,250.878.3322,,Financial Concept Group - Joseph Lavigne is a Kelowna; BC-based company in the Financial Services sector.,,,,
OneWorld Office,www.oneworldoffice.com,,$1 - 10M,25 - 100,Computers and Electronics : Computers; Parts and Repair,,,202-1433 St. Paul St,,Kelowna,Canada,BC,V1Y 2E4,250.868.3555,,OneWorld Office is a Kelowna; BC-based company in the Computers & Electronics sector.,,,,
Everest Recruitment Solutions,www.redefiningrecruitment.com,,$1 - 10M,25 - 100,Business Services : HR and Recruiting Services,,,201-1405 St. Paul St,,Kelowna,Canada,BC,V1Y 2E4,778.477.5800,,Everest Recruitment Solutions Inc. is a Kelowna; BC-based company in the Business Services sector.,,,,
VeriCorder,www.vericorder.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,201-1405 St. Paul St,,Kelowna,Canada,BC,V1Y 2E4,250.448.4954,,VeriCorder is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Trojan Security Systems,www.tss.ca,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,1615 Bertram St,,Kelowna,Canada,BC,V1Y 2G5,250.861.8088,,Trojan Security Systems Inc. is a Kelowna; BC-based company in the Consumer Services sector.,,,,
IPC Investment Corporation - Helmuth Kimmich,www.stewartthomas.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,3017 Tutt St,,Kelowna,Canada,BC,V1Y 2H4,250.861.4481,,IPC Investment Corporation - Helmuth Kimmich is a Kelowna; BC-based company in the Financial Services sector.,,,,
Thom and Associates Financial Planners,www.thomandassociates.com,,$1 - 10M,0 - 25,Financial Services : Personal Financial Planning and Private Banking,,,107-3001 Tutt St,,Kelowna,Canada,BC,V1Y 2H4,250.712.3050,,Thom and Associates Financial Planners Inc. is a Kelowna; BC-based company in the Financial Services sector.,,,,
FPS Fluid Power Solutions,www.fluidpowersolutions.ca,,$1 - 10M,25 - 100,Other : Other,,,990 Richter St,,Kelowna,Canada,BC,V1Y 2K3,250.763.4333,,FPS Fluid Power Solutions Inc. is a Kelowna; BC-based company in the Other sector.,,,,
Tree Brewing,www.treebeer.com,,$1 - 10M,25 - 100,Manufacturing : Alcoholic Beverages,,,1083 Richter St,,Kelowna,Canada,BC,V1Y 2K6,250.717.1091,,Tree Brewing is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Your Dollar Store with More,www.dollarstore.ca,,$1 - 10M,100 - 250,Other : Other,,,1626 Richter St,,Kelowna,Canada,BC,V1Y 2M3,250.860.4225,,Your Dollar Store with More is a Kelowna; BC-based company in the Other sector.,,,,
FACT Computer Services Co.,www.fa-ct.com,,$1 - 10M,25 - 100,Other : Other,,,1280B Ethel St,,Kelowna,Canada,BC,V1Y 2W7,250.212.9967,,FACT Computer Services Co. is a Kelowna; BC-based company in the Other sector.,,,,
CBD Network,www.cbdnetwork.com,,$10 - 50M,100 - 250,Other : Other,,,201-2033 Gordon Dr,,Kelowna,Canada,BC,V1Y 3J2,250.717.1821,,CBD Network Inc. is a Kelowna; BC-based company in the Other sector.,,,,
Insight Environmental Consulting,www.insightenv.ca,,$1 - 10M,25 - 100,Other : Other,,,38-1985 Burtch Rd,,Kelowna,Canada,BC,V1Y 4B4,250.448.4760,,Insight Environmental Consulting Ltd. is a Kelowna; BC-based company in the Other sector.,,,,
TOPS Telecommunications,www.topstelecom.com,,$1 - 10M,0 - 25,Consumer Services : Consumer Services Other,,,1960 Kirschner Rd,,Kelowna,Canada,BC,V1Y 4N6,250.762.4216340,,TOPS Telecommunications is a Kelowna; BC-based company in the Consumer Services sector.,,,,
Anodyne Electronics Manufacturing Corp,www.aem-corp.com,,$1 - 10M,25 - 100,Manufacturing : Aerospace and Defense,,,1925 Kirschner Rd Unit 15,,Kelowna,Canada,BC,V1Y 4N7,250.763.1088,,Anodyne Electronics Manufacturing Corp is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Integra Leasing Corporation,www.ilc1.com,,$1 - 10M,0 - 25,Financial Services : Financial Services Other,,,1855 Kirschner Rd Unit 240,,Kelowna,Canada,BC,V1Y 4N7,800.668.1088,,Integra Leasing Corporation is a Kelowna; BC-based company in the Financial Services sector.,,,,
Northern Airborne Technology,www.northernairborne.com,,$1 - 10M,25 - 100,Manufacturing : Aerospace and Defense,,,14-1925 Kirschner Rd,,Kelowna,Canada,BC,V1Y 4N7,250.763.2232,,Northern Airborne Technology Ltd. is a Kelowna; BC-based company in the Manufacturing sector.,,,,
Northern Airborne Technology,www.natech.com,,$10 - 50M,25 - 100,Computers and Electronics : Computers and Electronics Other,,,14-1925 Kirschner Rd,,Kelowna,Canada,BC,V1Y 4N7,250.763.2232,,Northern Airborne Technology; Ltd. is a Kelowna; BC-based company in the Computers & Electronics sector.,,,,
